Cod_com,Candidato (a),Sigla Partido,Votos Totales,Electo(a),Cargo,Año de Elección,Nombres,Apellido Paterno,Apellido Materno,Período,Sexo,Partido
14204,YUNGE WULF SYLVIA,RN,558,SI,CONCEJAL,2008,SYLVIA GRACIELA,YUNGE,WULF,2008-2012,MUJER,RENOVACION NACIONAL
4102,YUSTA ROJAS CARLOS,PS,4219,SI,CONCEJAL,2008,CARLOS,YUSTA,ROJAS,2008-2012,HOMBRE,SOCIALISTA DE CHILE
13101,ZALAQUETT SAID PABLO,UDI,49100,SI,ALCALDE,2008,PABLO ANTONIO,ZALAQUETT,SAID,2008-2012,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9116,ZAMBRANO PEÑA RICARDO HERNAN,RN,671,SI,CONCEJAL,2008,RICARDO HERNAN DEL PILAR,ZAMBRANO,PEÑA,2008-2012,HOMBRE,RENOVACION NACIONAL
3202,ZAMORA GARCIA HECTOR,PS,879,SI,CONCEJAL,2008,HECTOR ALEJANDRO,ZAMORA,GARCIA,2008-2012,HOMBRE,SOCIALISTA DE CHILE
5705,ZAMORA MUÑOZ SERGIO,IND,469,SI,CONCEJAL,2008,SERGIO ALBERTO,ZAMORA,MUÑOZ,2008-2012,HOMBRE,INDEPENDIENTE
5402,ZAMORA OLMOS ISABEL,RN,78,SI,CONCEJAL,2008,JUANA ISABEL,ZAMORA,OLMOS,2008-2012,MUJER,RENOVACION NACIONAL
5803,ZAMORA PEREZ ALVARO,PS,407,SI,CONCEJAL,2008,ALVARO RODRIGO,ZAMORA,PEREZ,2008-2012,HOMBRE,SOCIALISTA DE CHILE
16205,ZAMUDIO VASQUEZ PAULINA,IND,574,SI,CONCEJAL,2008,PAULINA NOEMI,ZAMUDIO,VASQUEZ,2008-2012,MUJER,INDEPENDIENTE
6115,ZAPATA ABARCA FERNANDO NAZARIO,PDC,1524,SI,CONCEJAL,2008,FERNANDO NAZARIO,ZAPATA,ABARCA,2008-2012,HOMBRE,DEMOCRATA CRISTIANO
8303,ZAPATA BELLO GINO ALONSO,IND,172,SI,CONCEJAL,2008,GINO ALONSO,ZAPATA,BELLO,2008-2012,HOMBRE,INDEPENDIENTE
15101,ZAPATA ESPINOZA ELOY SEGUNDO,PRSD,1443,SI,CONCEJAL,2008,ELOY SEGUNDO,ZAPATA,ESPINOZA,2008-2012,HOMBRE,RADICAL SOCIALDEMOCRATA
7406,ZAPATA MORA JOSE,UDI,1544,SI,CONCEJAL,2008,JOSE REMIGIO,ZAPATA,MORA,2008-2012,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13120,ZARHI TROY ANDRES,RN,13024,SI,CONCEJAL,2008,ANDRES ENRIQUE,ZARHI,TROY,2008-2012,HOMBRE,RENOVACION NACIONAL
16101,ZARZAR ANDONIE SERGIO,IND,43425,SI,ALCALDE,2008,SERGIO JUAN,ZARZAR,ANDONIE,2008-2012,HOMBRE,INDEPENDIENTE
15202,ZARZURI CONDORI DELFIN JAIME,RN,135,SI,CONCEJAL,2008,DELFIN JAIME,ZARZURI,CONDORI,2008-2012,HOMBRE,RENOVACION NACIONAL
5201,ZASSO PAOA LUZ,PDC,868,SI,ALCALDE,2008,LUZ DEL CARMEN,ZASSO,PAOA,2008-2012,MUJER,DEMOCRATA CRISTIANO
15102,ZAVALA SOTO CRISTIAN,PDC,171,SI,CONCEJAL,2008,CRISTIAN JAVIER,ZAVALA,SOTO,2008-2012,HOMBRE,DEMOCRATA CRISTIANO
3202,ZAVALA TORRES ISAIAS FLORENCIO,PCCH,3500,SI,ALCALDE,2008,ISAIAS FLORENCIO,ZAVALA,TORRES,2008-2012,HOMBRE,COMUNISTA DE CHILE
5704,ZEDAN ZARATE PATRICIO,UDI,389,SI,CONCEJAL,2008,PATRICIO NICOLAS,ZEDAN,ZARATE,2008-2012,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
2203,ZULETA SANTANDER JUSTO,IND,172,SI,CONCEJAL,2008,JUSTO ALEXIS,ZULETA,SANTANDER,2008-2012,HOMBRE,INDEPENDIENTE
13110,ZUNINO POBLETE MARCELO,RN,6216,SI,CONCEJAL,2008,MARCELO ANTONIO,ZUNINO,POBLETE,2008-2012,HOMBRE,RENOVACION NACIONAL
6110,ZUÑIGA ARMIJO JUAN CARLOS,PDC,632,SI,CONCEJAL,2008,JUAN CARLOS,ZUÑIGA,ARMIJO,2008-2012,HOMBRE,DEMOCRATA CRISTIANO
7102,ZUÑIGA DIAZ CARLOS,PCCH,1249,SI,CONCEJAL,2008,CARLOS DEL CARMEN,ZUÑIGA,DIAZ,2008-2012,HOMBRE,COMUNISTA DE CHILE
9101,ZUÑIGA IBAÑEZ SERGIO,RN,4295,SI,CONCEJAL,2008,SERGIO ENRIQUE,ZUÑIGA,IBAÑEZ,2008-2012,HOMBRE,RENOVACION NACIONAL
14101,ZUÑIGA ILABEL WALDEMAR,PPD,2442,SI,CONCEJAL,2008,WALDEMAR JOSE,ZUÑIGA,ILABEL,2008-2012,HOMBRE,POR LA DEMOCRACIA
7203,ZUÑIGA VILLASEÑOR CARLOS,UDI,398,SI,CONCEJAL,2008,CARLOS ENRIQUE,ZUÑIGA,VILLASEÑOR,2008-2012,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
5706,ZURITA IBARRA CLAUDIO,PPD,5911,SI,ALCALDE,2008,CLAUDIO PATRICIO,ZURITA,IBARRA,2008-2012,HOMBRE,POR LA DEMOCRACIA
7110,ZURITA LINEROS CARLOS,PPD,281,SI,CONCEJAL,2008,CARLOS ALBERTO ANTONI,ZURITA,LINEROS,2008-2012,HOMBRE,POR LA DEMOCRACIA
12201,ACCORSI OPAZO ENRIQUE,PPD,31383,SI,DIPUTADO,2009,ENRIQUE LUIS,ACCORSI,OPAZO,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,AGUILO MELO SERGIO,PS,31649,SI,DIPUTADO,2009,SERGIO PATRICIO,AGUILO,MELO,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,ALINCO BUSTOS RENE OSVALDO,PPD,9381,SI,DIPUTADO,2009,RENE OSVALDO,ALINCO,BUSTOS,2010-2014,HOMBRE,POR LA DEMOCRACIA
3101,ALLENDE BUSSI ISABEL,PS,11580,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3102,ALLENDE BUSSI ISABEL,PS,1839,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3103,ALLENDE BUSSI ISABEL,PS,1756,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3201,ALLENDE BUSSI ISABEL,PS,1585,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3202,ALLENDE BUSSI ISABEL,PS,2410,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3301,ALLENDE BUSSI ISABEL,PS,5940,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3302,ALLENDE BUSSI ISABEL,PS,763,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3303,ALLENDE BUSSI ISABEL,PS,1039,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
3304,ALLENDE BUSSI ISABEL,PS,1328,SI,SENADOR,2009,MARIA ISABEL,ALLENDE,BUSSI,2010-2018,MUJER,SOCIALISTA DE CHILE
12201,ALVAREZ-SALAMANCA RAMIREZ PEDRO PABLO,INDEP,15844,SI,DIPUTADO,2009,PEDRO PABLO,ALVAREZ-SALAMANCA,RAMIREZ,2010-2014,HOMBRE,INDEPENDIENTE
12201,ANDRADE LARA OSVALDO,PS,55152,SI,DIPUTADO,2009,OSVALDO RAUL,ANDRADE,LARA,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,ARAYA GUERRERO PEDRO,PRI,27268,SI,DIPUTADO,2009,PEDRO,ARAYA,GUERRERO,2010-2014,HOMBRE,REGIONALISTA DE LOS INDEPENDIE
12201,ARENAS HODAR GONZALO,UDI,17223,SI,DIPUTADO,2009,GONZALO ENRIQUE,ARENAS,HODAR,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,ASCENCIO MANSILLA GABRIEL,PDC,17457,SI,DIPUTADO,2009,GABRIEL HECTOR,ASCENCIO,MANSILLA,2010-2014,HOMBRE,DEMOCRATA CRISTIANO
12201,AUTH STEWART PEPE,PPD,49981,SI,DIPUTADO,2009,PEPE,AUTH,STEWART,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,BALTOLU RASERA NINO,UDI,17644,SI,DIPUTADO,2009,NINO,BALTOLU,RASERA,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,BARROS MONTERO RAMON JOSE,UDI,29622,SI,DIPUTADO,2009,RAMON JOSE,BARROS,MONTERO,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,BAUER JOUANNE EUGENIO,UDI,26504,SI,DIPUTADO,2009,EUGENIO FRANCISCO,BAUER,JOUANNE,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,BECKER ALVEAR GERMAN,RN,33785,SI,DIPUTADO,2009,GERMAN ANTONIO,BECKER,ALVEAR,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,BERTOLINO RENDIC MARIO,RN,18037,SI,DIPUTADO,2009,MARIO VITTORIO LUCA,BERTOLINO,RENDIC,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,BOBADILLA MUÑOZ SERGIO,UDI,29272,SI,DIPUTADO,2009,SERGIO ENRIQUE,BOBADILLA,MUÑOZ,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,BROWNE URREJOLA PEDRO,RN,31882,SI,DIPUTADO,2009,PEDRO PABLO,BROWNE,URREJOLA,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,BURGOS VARELA JORGE,PDC,52982,SI,DIPUTADO,2009,JORGE ALFONSO,BURGOS,VARELA,2010-2014,HOMBRE,DEMOCRATA CRISTIANO
12201,CALDERON BASSI GIOVANNI,UDI,8330,SI,DIPUTADO,2009,GIOVANNI OSCAR,CALDERON,BASSI,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,CAMPOS JARA CRISTIAN,PPD,33622,SI,DIPUTADO,2009,CARLOS CRISTIAN,CAMPOS,JARA,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,CARDEMIL HERRERA ALBERTO,RN,38949,SI,DIPUTADO,2009,ALBERTO EUGENIO,CARDEMIL,HERRERA,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,CARMONA SOTO LAUTARO,PCCH,17022,SI,DIPUTADO,2009,LAUTARO CESAR,CARMONA,SOTO,2010-2014,HOMBRE,COMUNISTA DE CHILE
12201,CASTRO GONZALEZ JUAN LUIS,PS,27772,SI,DIPUTADO,2009,JUAN LUIS,CASTRO,GONZALEZ,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,CERDA GARCIA EDUARDO,PDC,30017,SI,DIPUTADO,2009,EDUARDO ANTONIO,CERDA,GARCIA,2010-2014,HOMBRE,DEMOCRATA CRISTIANO
12201,CERONI FUENTES GUILLERMO,PPD,32643,SI,DIPUTADO,2009,GUILLERMO ARTURO,CERONI,FUENTES,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,CHAHIN VALENZUELA FUAD,PDC,20212,SI,DIPUTADO,2009,FUAD EDUARDO,CHAHIN,VALENZUELA,2010-2014,HOMBRE,DEMOCRATA CRISTIANO
5101,CHAHUAN CHAHUAN FRANCISCO,RN,28620,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5102,CHAHUAN CHAHUAN FRANCISCO,RN,3210,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5103,CHAHUAN CHAHUAN FRANCISCO,RN,7887,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5104,CHAHUAN CHAHUAN FRANCISCO,RN,197,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5109,CHAHUAN CHAHUAN FRANCISCO,RN,54962,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5201,CHAHUAN CHAHUAN FRANCISCO,RN,377,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5601,CHAHUAN CHAHUAN FRANCISCO,RN,6884,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5602,CHAHUAN CHAHUAN FRANCISCO,RN,1580,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5603,CHAHUAN CHAHUAN FRANCISCO,RN,1868,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5604,CHAHUAN CHAHUAN FRANCISCO,RN,1407,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5605,CHAHUAN CHAHUAN FRANCISCO,RN,1060,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
5606,CHAHUAN CHAHUAN FRANCISCO,RN,1551,SI,SENADOR,2009,FRANCISCO JAVIER,CHAHUAN,CHAHUAN,2010-2018,HOMBRE,RENOVACION NACIONAL
7101,COLOMA CORREA JUAN ANTONIO,UDI,27290,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7102,COLOMA CORREA JUAN ANTONIO,UDI,6707,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7103,COLOMA CORREA JUAN ANTONIO,UDI,1985,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7104,COLOMA CORREA JUAN ANTONIO,UDI,1100,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7105,COLOMA CORREA JUAN ANTONIO,UDI,2834,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7106,COLOMA CORREA JUAN ANTONIO,UDI,1694,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7107,COLOMA CORREA JUAN ANTONIO,UDI,2125,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7108,COLOMA CORREA JUAN ANTONIO,UDI,2074,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7109,COLOMA CORREA JUAN ANTONIO,UDI,4889,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7110,COLOMA CORREA JUAN ANTONIO,UDI,1562,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7301,COLOMA CORREA JUAN ANTONIO,UDI,22365,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7302,COLOMA CORREA JUAN ANTONIO,UDI,1604,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7303,COLOMA CORREA JUAN ANTONIO,UDI,1424,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7304,COLOMA CORREA JUAN ANTONIO,UDI,6928,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7305,COLOMA CORREA JUAN ANTONIO,UDI,1969,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7306,COLOMA CORREA JUAN ANTONIO,UDI,2970,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7307,COLOMA CORREA JUAN ANTONIO,UDI,2520,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7308,COLOMA CORREA JUAN ANTONIO,UDI,4536,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7309,COLOMA CORREA JUAN ANTONIO,UDI,1038,SI,SENADOR,2009,JUAN ANTONIO,COLOMA,CORREA,2010-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,CORNEJO GONZALEZ ALDO,PDC,40582,SI,DIPUTADO,2009,ALDO VICENTE,CORNEJO,GONZALEZ,2010-2014,HOMBRE,DEMOCRATA CRISTIANO
12201,CRISTI MARFIL MARIA ANGELICA,UDI,44969,SI,DIPUTADO,2009,MARIA ANGELICA,CRISTI,MARFIL,2010-2014,MUJER,UNION DEMOCRATA INDEPENDIENTE
12201,DE URRESTI LONGTON ALFONSO,PS,32433,SI,DIPUTADO,2009,ALFONSO ARTURO,DE URRESTI,LONGTON,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,DELMASTRO NASO ROBERTO,RN,25360,SI,DIPUTADO,2009,ROBERTO JAIME,DELMASTRO,NASO,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,DIAZ DIAZ MARCELO,PS,32673,SI,DIPUTADO,2009,MARCELO EDUARDO,DIAZ,DIAZ,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,EDWARDS SILVA JOSE MANUEL,RN,11275,SI,DIPUTADO,2009,JOSE MANUEL,EDWARDS,SILVA,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,ELUCHANS URENDA EDMUNDO,UDI,45829,SI,DIPUTADO,2009,EDMUNDO,ELUCHANS,URENDA,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9106,ESPINA OTERO ALBERTO,RN,2161,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9108,ESPINA OTERO ALBERTO,RN,5474,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9110,ESPINA OTERO ALBERTO,RN,1384,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9113,ESPINA OTERO ALBERTO,RN,1148,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9119,ESPINA OTERO ALBERTO,RN,3594,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9201,ESPINA OTERO ALBERTO,RN,9033,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9202,ESPINA OTERO ALBERTO,RN,3702,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9203,ESPINA OTERO ALBERTO,RN,3260,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9204,ESPINA OTERO ALBERTO,RN,1520,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9205,ESPINA OTERO ALBERTO,RN,1697,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9206,ESPINA OTERO ALBERTO,RN,1888,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9207,ESPINA OTERO ALBERTO,RN,2238,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9208,ESPINA OTERO ALBERTO,RN,2667,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9209,ESPINA OTERO ALBERTO,RN,1692,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9210,ESPINA OTERO ALBERTO,RN,4222,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
9211,ESPINA OTERO ALBERTO,RN,6402,SI,SENADOR,2009,ALBERTO MIGUEL,ESPINA,OTERO,2010-2018,HOMBRE,RENOVACION NACIONAL
12201,ESPINOSA MONARDES MARCOS,PRSD,16223,SI,DIPUTADO,2009,MARCOS ANDRES,ESPINOSA,MONARDES,2010-2014,HOMBRE,RADICAL SOCIALDEMOCRATA
12201,ESPINOZA SANDOVAL FIDEL,PS,39245,SI,DIPUTADO,2009,FIDEL EDGARDO,ESPINOZA,SANDOVAL,2010-2014,HOMBRE,SOCIALISTA DE CHILE
12201,ESTAY PEÑALOZA ENRIQUE,UDI,16009,SI,DIPUTADO,2009,ABRAHAM ENRIQUE,ESTAY,PEÑALOZA,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,FARIAS PONCE RAMON,PPD,29335,SI,DIPUTADO,2009,RAMON ALBERTO,FARIAS,PONCE,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,GARCIA GARCIA RENE MANUEL,RN,20726,SI,DIPUTADO,2009,RENE MANUEL,GARCIA,GARCIA,2010-2014,HOMBRE,RENOVACION NACIONAL
9101,GARCIA RUMINOT JOSE,RN,23722,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9102,GARCIA RUMINOT JOSE,RN,2072,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9103,GARCIA RUMINOT JOSE,RN,1995,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9104,GARCIA RUMINOT JOSE,RN,1319,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9105,GARCIA RUMINOT JOSE,RN,1794,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9107,GARCIA RUMINOT JOSE,RN,1641,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9109,GARCIA RUMINOT JOSE,RN,2617,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9111,GARCIA RUMINOT JOSE,RN,2499,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9112,GARCIA RUMINOT JOSE,RN,5627,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9114,GARCIA RUMINOT JOSE,RN,2026,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9115,GARCIA RUMINOT JOSE,RN,2394,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9116,GARCIA RUMINOT JOSE,RN,991,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9117,GARCIA RUMINOT JOSE,RN,2034,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9118,GARCIA RUMINOT JOSE,RN,1669,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9120,GARCIA RUMINOT JOSE,RN,4109,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
9121,GARCIA RUMINOT JOSE,RN,930,SI,SENADOR,2009,JOSE GILBERTO,GARCIA,RUMINOT,2010-2018,HOMBRE,RENOVACION NACIONAL
12201,GARCIA-HUIDOBRO SANFUENTES ALEJANDRO,UDI,31346,SI,DIPUTADO,2009,ALEJANDRO,GARCIA-HUIDOBRO,SANFUENTES,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,GIRARDI LAVIN CRISTINA,PPD,51669,SI,DIPUTADO,2009,CRISTINA,GIRARDI,LAVIN,2010-2014,MUJER,POR LA DEMOCRACIA
12201,GODOY IBAÑEZ JOAQUIN,RN,38183,SI,DIPUTADO,2009,JOAQUIN,GODOY,IBAÑEZ,2010-2014,HOMBRE,RENOVACION NACIONAL
12201,GOIC BOROEVIC CAROLINA,PDC,22498,SI,DIPUTADO,2009,CAROLINA,GOIC,BOROEVIC,2010-2014,MUJER,DEMOCRATA CRISTIANO
12201,GONZALEZ TORRES RODRIGO,PPD,41168,SI,DIPUTADO,2009,RENE RODRIGO,GONZALEZ,TORRES,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,GUTIERREZ GALVEZ HUGO,PCCH,28217,SI,DIPUTADO,2009,HUGO HUMBERTO,GUTIERREZ,GALVEZ,2010-2014,HOMBRE,COMUNISTA DE CHILE
12201,GUTIERREZ PINO ROMILIO,UDI,22487,SI,DIPUTADO,2009,ROMILIO GUILLERMO,GUTIERREZ,PINO,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,HALES DIB PATRICIO,PPD,39126,SI,DIPUTADO,2009,PATRICIO ALEJANDRO,HALES,DIB,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,HARBOE BASCUÑAN FELIPE,PPD,42060,SI,DIPUTADO,2009,FELIPE,HARBOE,BASCUÑAN,2010-2014,HOMBRE,POR LA DEMOCRACIA
12201,HASBUN SELUME GUSTAVO,UDI,36438,SI,DIPUTADO,2009,GUSTAVO ADOLFO,HASBUN,SELUME,2010-2014,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
